id,document,canton,year,n,form,frpos,frlemma,lang,list
w_FR_VD_2022_92371,FR_VD,VD,2022,92371,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_92396,FR_VD,VD,2022,92396,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_94311,FR_VD,VD,2022,94311,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_97814,FR_VD,VD,2022,97814,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_101179,FR_VD,VD,2022,101179,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_102318,FR_VD,VD,2022,102318,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_102521,FR_VD,VD,2022,102521,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_103327,FR_VD,VD,2022,103327,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_103631,FR_VD,VD,2022,103631,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_103736,FR_VD,VD,2022,103736,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_106095,FR_VD,VD,2022,106095,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_106852,FR_VD,VD,2022,106852,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_107543,FR_VD,VD,2022,107543,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_109819,FR_VD,VD,2022,109819,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_110261,FR_VD,VD,2022,110261,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_110803,FR_VD,VD,2022,110803,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_112758,FR_VD,VD,2022,112758,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_112794,FR_VD,VD,2022,112794,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_115405,FR_VD,VD,2022,115405,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_119231,FR_VD,VD,2022,119231,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_120903,FR_VD,VD,2022,120903,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_122765,FR_VD,VD,2022,122765,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_125358,FR_VD,VD,2022,125358,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_127238,FR_VD,VD,2022,127238,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_130500,FR_VD,VD,2022,130500,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_130537,FR_VD,VD,2022,130537,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_133343,FR_VD,VD,2022,133343,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_137621,FR_VD,VD,2022,137621,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_137641,FR_VD,VD,2022,137641,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_140381,FR_VD,VD,2022,140381,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_141304,FR_VD,VD,2022,141304,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_141310,FR_VD,VD,2022,141310,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_141546,FR_VD,VD,2022,141546,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_142717,FR_VD,VD,2022,142717,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_143278,FR_VD,VD,2022,143278,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_144167,FR_VD,VD,2022,144167,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_145131,FR_VD,VD,2022,145131,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_146752,FR_VD,VD,2022,146752,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_148774,FR_VD,VD,2022,148774,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_148889,FR_VD,VD,2022,148889,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_150570,FR_VD,VD,2022,150570,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_152671,FR_VD,VD,2022,152671,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_153626,FR_VD,VD,2022,153626,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_154385,FR_VD,VD,2022,154385,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_158240,FR_VD,VD,2022,158240,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_158976,FR_VD,VD,2022,158976,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_158986,FR_VD,VD,2022,158986,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_158992,FR_VD,VD,2022,158992,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_159516,FR_VD,VD,2022,159516,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_159606,FR_VD,VD,2022,159606,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_159647,FR_VD,VD,2022,159647,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_159684,FR_VD,VD,2022,159684,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_160405,FR_VD,VD,2022,160405,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_175168,FR_VD,VD,2022,175168,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_184408,FR_VD,VD,2022,184408,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_184412,FR_VD,VD,2022,184412,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_184423,FR_VD,VD,2022,184423,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_184442,FR_VD,VD,2022,184442,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_184459,FR_VD,VD,2022,184459,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VD_2022_187660,FR_VD,VD,2022,187660,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_22070,FR_VS,VS,2019,22070,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_22133,FR_VS,VS,2019,22133,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_24022,FR_VS,VS,2019,24022,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_31152,FR_VS,VS,2019,31152,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_40657,FR_VS,VS,2019,40657,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_41327,FR_VS,VS,2019,41327,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_55182,FR_VS,VS,2019,55182,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_63504,FR_VS,VS,2019,63504,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_70740,FR_VS,VS,2019,70740,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_71123,FR_VS,VS,2019,71123,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_78624,FR_VS,VS,2019,78624,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_91269,FR_VS,VS,2019,91269,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_102219,FR_VS,VS,2019,102219,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_105738,FR_VS,VS,2019,105738,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_111152,FR_VS,VS,2019,111152,coût,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_111200,FR_VS,VS,2019,111200,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_VS_2019_118013,FR_VS,VS,2019,118013,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_2854,FR_BE,BE,2008,2854,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12175,FR_BE,BE,2008,12175,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12231,FR_BE,BE,2008,12231,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12351,FR_BE,BE,2008,12351,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12439,FR_BE,BE,2008,12439,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12453,FR_BE,BE,2008,12453,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12504,FR_BE,BE,2008,12504,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_12509,FR_BE,BE,2008,12509,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_17965,FR_BE,BE,2008,17965,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_19680,FR_BE,BE,2008,19680,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_20956,FR_BE,BE,2008,20956,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_20967,FR_BE,BE,2008,20967,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_21057,FR_BE,BE,2008,21057,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_24202,FR_BE,BE,2008,24202,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_27289,FR_BE,BE,2008,27289,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_29363,FR_BE,BE,2008,29363,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_29581,FR_BE,BE,2008,29581,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_29583,FR_BE,BE,2008,29583,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_29613,FR_BE,BE,2008,29613,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_29647,FR_BE,BE,2008,29647,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_30077,FR_BE,BE,2008,30077,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_30695,FR_BE,BE,2008,30695,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_32581,FR_BE,BE,2008,32581,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_34138,FR_BE,BE,2008,34138,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_34221,FR_BE,BE,2008,34221,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_45671,FR_BE,BE,2008,45671,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_45675,FR_BE,BE,2008,45675,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_45697,FR_BE,BE,2008,45697,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_45708,FR_BE,BE,2008,45708,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_45759,FR_BE,BE,2008,45759,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_52912,FR_BE,BE,2008,52912,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_57651,FR_BE,BE,2008,57651,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_58854,FR_BE,BE,2008,58854,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_59059,FR_BE,BE,2008,59059,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_59766,FR_BE,BE,2008,59766,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_59861,FR_BE,BE,2008,59861,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_60032,FR_BE,BE,2008,60032,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_60618,FR_BE,BE,2008,60618,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_61545,FR_BE,BE,2008,61545,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_61634,FR_BE,BE,2008,61634,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_61707,FR_BE,BE,2008,61707,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_62612,FR_BE,BE,2008,62612,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_64290,FR_BE,BE,2008,64290,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_64303,FR_BE,BE,2008,64303,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_64321,FR_BE,BE,2008,64321,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_66695,FR_BE,BE,2008,66695,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_66783,FR_BE,BE,2008,66783,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_68232,FR_BE,BE,2008,68232,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_69124,FR_BE,BE,2008,69124,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_69295,FR_BE,BE,2008,69295,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_69317,FR_BE,BE,2008,69317,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_70661,FR_BE,BE,2008,70661,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_70873,FR_BE,BE,2008,70873,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_70993,FR_BE,BE,2008,70993,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_71117,FR_BE,BE,2008,71117,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_71305,FR_BE,BE,2008,71305,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_71412,FR_BE,BE,2008,71412,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_71449,FR_BE,BE,2008,71449,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_71829,FR_BE,BE,2008,71829,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_72287,FR_BE,BE,2008,72287,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_73180,FR_BE,BE,2008,73180,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_76620,FR_BE,BE,2008,76620,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_76718,FR_BE,BE,2008,76718,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_76897,FR_BE,BE,2008,76897,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_77276,FR_BE,BE,2008,77276,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_79387,FR_BE,BE,2008,79387,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_80573,FR_BE,BE,2008,80573,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_81016,FR_BE,BE,2008,81016,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_81824,FR_BE,BE,2008,81824,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_81912,FR_BE,BE,2008,81912,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82243,FR_BE,BE,2008,82243,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82257,FR_BE,BE,2008,82257,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82426,FR_BE,BE,2008,82426,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82480,FR_BE,BE,2008,82480,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82495,FR_BE,BE,2008,82495,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_82513,FR_BE,BE,2008,82513,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_83598,FR_BE,BE,2008,83598,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_83687,FR_BE,BE,2008,83687,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_84459,FR_BE,BE,2008,84459,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_86043,FR_BE,BE,2008,86043,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_86136,FR_BE,BE,2008,86136,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_86571,FR_BE,BE,2008,86571,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_86649,FR_BE,BE,2008,86649,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_87426,FR_BE,BE,2008,87426,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_87903,FR_BE,BE,2008,87903,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_88440,FR_BE,BE,2008,88440,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_88873,FR_BE,BE,2008,88873,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_89543,FR_BE,BE,2008,89543,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_89638,FR_BE,BE,2008,89638,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_90181,FR_BE,BE,2008,90181,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_90271,FR_BE,BE,2008,90271,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_90749,FR_BE,BE,2008,90749,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_91288,FR_BE,BE,2008,91288,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_91366,FR_BE,BE,2008,91366,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_91429,FR_BE,BE,2008,91429,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_92068,FR_BE,BE,2008,92068,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2008_92150,FR_BE,BE,2008,92150,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_2799,FR_BE,BE,2002,2799,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12120,FR_BE,BE,2002,12120,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12176,FR_BE,BE,2002,12176,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12296,FR_BE,BE,2002,12296,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12384,FR_BE,BE,2002,12384,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12398,FR_BE,BE,2002,12398,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12449,FR_BE,BE,2002,12449,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_12454,FR_BE,BE,2002,12454,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_17259,FR_BE,BE,2002,17259,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_18696,FR_BE,BE,2002,18696,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_19364,FR_BE,BE,2002,19364,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_20066,FR_BE,BE,2002,20066,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_20146,FR_BE,BE,2002,20146,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_22954,FR_BE,BE,2002,22954,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_25999,FR_BE,BE,2002,25999,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_27843,FR_BE,BE,2002,27843,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_28063,FR_BE,BE,2002,28063,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_28065,FR_BE,BE,2002,28065,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_28095,FR_BE,BE,2002,28095,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_28129,FR_BE,BE,2002,28129,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_28549,FR_BE,BE,2002,28549,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_29159,FR_BE,BE,2002,29159,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_31247,FR_BE,BE,2002,31247,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_31330,FR_BE,BE,2002,31330,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_42808,FR_BE,BE,2002,42808,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_42812,FR_BE,BE,2002,42812,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_42834,FR_BE,BE,2002,42834,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_42845,FR_BE,BE,2002,42845,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_42896,FR_BE,BE,2002,42896,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_48967,FR_BE,BE,2002,48967,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_50344,FR_BE,BE,2002,50344,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_52380,FR_BE,BE,2002,52380,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_53557,FR_BE,BE,2002,53557,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_53765,FR_BE,BE,2002,53765,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_54397,FR_BE,BE,2002,54397,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_54495,FR_BE,BE,2002,54495,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_54740,FR_BE,BE,2002,54740,coût,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_55405,FR_BE,BE,2002,55405,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_56216,FR_BE,BE,2002,56216,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_56266,FR_BE,BE,2002,56266,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_56331,FR_BE,BE,2002,56331,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_58127,FR_BE,BE,2002,58127,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_58620,FR_BE,BE,2002,58620,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_59389,FR_BE,BE,2002,59389,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_59471,FR_BE,BE,2002,59471,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_60330,FR_BE,BE,2002,60330,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_60410,FR_BE,BE,2002,60410,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_60898,FR_BE,BE,2002,60898,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_60979,FR_BE,BE,2002,60979,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_62246,FR_BE,BE,2002,62246,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_62282,FR_BE,BE,2002,62282,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_63004,FR_BE,BE,2002,63004,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_63178,FR_BE,BE,2002,63178,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_63200,FR_BE,BE,2002,63200,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_64352,FR_BE,BE,2002,64352,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_64613,FR_BE,BE,2002,64613,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_64739,FR_BE,BE,2002,64739,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_64863,FR_BE,BE,2002,64863,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_65051,FR_BE,BE,2002,65051,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_65161,FR_BE,BE,2002,65161,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_65198,FR_BE,BE,2002,65198,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_65585,FR_BE,BE,2002,65585,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_66107,FR_BE,BE,2002,66107,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_66150,FR_BE,BE,2002,66150,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_66697,FR_BE,BE,2002,66697,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_67115,FR_BE,BE,2002,67115,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_67772,FR_BE,BE,2002,67772,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_69206,FR_BE,BE,2002,69206,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_69800,FR_BE,BE,2002,69800,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_69839,FR_BE,BE,2002,69839,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_70546,FR_BE,BE,2002,70546,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_70582,FR_BE,BE,2002,70582,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_70813,FR_BE,BE,2002,70813,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_70829,FR_BE,BE,2002,70829,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_70964,FR_BE,BE,2002,70964,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71020,FR_BE,BE,2002,71020,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71022,FR_BE,BE,2002,71022,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71047,FR_BE,BE,2002,71047,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71392,FR_BE,BE,2002,71392,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71929,FR_BE,BE,2002,71929,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_71990,FR_BE,BE,2002,71990,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_72825,FR_BE,BE,2002,72825,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_74399,FR_BE,BE,2002,74399,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_74882,FR_BE,BE,2002,74882,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_75402,FR_BE,BE,2002,75402,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_75832,FR_BE,BE,2002,75832,Coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_75874,FR_BE,BE,2002,75874,coûts,NOM,coût,FR,lemmesTempsFR
w_FR_BE_2002_76358,FR_BE,BE,2002,76358,Coûts,NOM,coût,FR,lemmesTempsFR
