before,hit,after,lemma,list,n,lang,document,year,canton
"Appenzell A . Rh . anfallenden Reststoffe werden im Kanton St . Gallen , Deponie Burgauerfeld",Mobilität,", Flawil , deponiert . 2 . 3 Reaktordeponien Seit Abschluss der Deponie Au in",Mobilität,lemmesMotiliteDE,28394,DE,DE_UR,2023,UR
"* ) ; - Oberbüchel / Lienz , Altstätten ( Reaktorstoffe ) ; entsorgt . Der",Mobilität,Regierungsrat ist für die Sicherung der Entsorgungsmöglichkeiten nach Ablauf der Verträge besorgt . Als allfällige,Mobilität,lemmesMotiliteDE,28729,DE,DE_UR,2023,UR
"E . Abfallbewirtschaftung Siedlungsgebiet S . 1 E . 4 - Grundwasserschutzzonen S1 , S2 ,",Mobilität,"S3 , provisorische Grundwasserschutzzonen S und Grundwasserschutzareale ; - Naturschutzzonen und -objekte gemäss kantonalem und",Mobilität,lemmesMotiliteDE,29143,DE,DE_UR,2023,UR
Murgänge gefährdete Gebiete ) ; - Siedlungsgebiet ( Bauzonen gemäss Zonenpläne und Bauentwicklungsgebiete gemäss kommunalen Richtplänen,Mobilität,) . 1 ) Nach Weisung des Bundes ist eine temporäre Beanspruchung der FFF nicht,Mobilität,lemmesMotiliteDE,29231,DE,DE_UR,2023,UR
der FFF noch ausreichend Deponieraum besteht . b . Andere Nutzungs- und Schutzansprüche : Der Betrieb,Mobilität,einer Deponie muss mit den am Standort und dessen Umgebung vorhandenen Nutzungs- und Schutzinteressen vereinbar,Mobilität,lemmesMotiliteDE,29284,DE,DE_UR,2023,UR
Mai 2008 Vororientierung Versorgung und Entsorgung Siedlung S . E . Abfallbewirtschaftung Siedlungsgebiet S . 1,Mobilität,E . 4 Deponienummer Gemeinde ( Nr . gemäss Deponieplanung ) Gebiet E . 5,Mobilität,lemmesMotiliteDE,29708,DE,DE_UR,2023,UR
aufgrund Unternehmerprojekt ( * * * ) Bereits realisiert Kantonaler Richtplan Appenzell A . Rh .,Mobilität,Stand : Mai 2008 Richtplantext Seite Seite131 22 E . S . Versorgung Siedlung und,Mobilität,lemmesMotiliteDE,30161,DE,DE_UR,2023,UR
m2 ausserhalb der Bauzonen . Nicht bewilligungspflichtig Art . 39 lit . f BauV Raumplanerische Bewilligung,Mobilität,"Gemeinde , Kanton Aushubverwertungen Notwendige Verfahren Zuständig Voraussetzung , Rechtsgrundlage Nutzungsplanverfahren Gemeinde , Kanton EG",Mobilität,lemmesMotiliteDE,30544,DE,DE_UR,2023,UR
"Verfahren Zuständig Voraussetzung , Rechtsgrundlage Nutzungsplanverfahren Gemeinde , Kanton EG zum RPG ; Planungspflicht Errichtungsbewilligung AfU",Mobilität,"Inertstoffdeponien gemäss den Richtplan-Rahmenbedingungen Ziffer 4 . 1 , Art . 25 TVA Betriebsbewilligung AfU",Mobilität,lemmesMotiliteDE,30565,DE,DE_UR,2023,UR
"in empfindlichen Gebieten ( Schulen , Spitäler usw . ) . 4 . 3 Eine Bewilligung",Mobilität,"von Mobilfunkantennen ausserhalb der Bauzonen kann erteilt werden , wenn : a . sie standortgebunden",Mobilität,lemmesMotiliteDE,31051,DE,DE_UR,2023,UR
Truppenübungs- und Schiessplätze : Truppenübungsplätze : Schwellbrunn Hintere Au Hilfsschiessplätze mit Vertrag : Urnäsch Rossmoos Forrenmösli,Mobilität,"Blattendürren Urnäsch , Hundwil Richtplanfestlegungen zur Sicherstellung der Anlagen sind nicht notwendig . Die Schiessplätze",Mobilität,lemmesMotiliteDE,31380,DE,DE_UR,2023,UR
sind 300 m-Schiessanlagen und 50 m-Schiessanlagen im Kanton hauptsächlich aufgrund der Bleiund Antimonbelastung problematisch . Betroffen,Mobilität,sind dabei sowohl die in Betrieb stehenden als auch die stillgelegten Anlagen . Die Sanierungsverfahren,Mobilität,lemmesMotiliteDE,31745,DE,DE_UR,2023,UR
"gelten grundsätzlich als belastete Böden , die Böden um den Kugelfang als Altlast . Alle entsprechenden",Mobilität,Schiessanlagen werden in den kantonalen Altlastenkataster aufgenommen . Der Altlastenkataster steht zur Zeit in Bearbeitung,Mobilität,lemmesMotiliteDE,31830,DE,DE_UR,2023,UR
Der « Bericht zur kantonalen Richfcplanung 1987 » wurde als Erläuterung zum Entwurf für den Richtplan,Mobilität,im Hinblick auf die öffentliche Mitwirkung erstellt . Die verschiedenen Aenderungen aus dem Mitwirkungsverfahren und,Mobilität,lemmesMotiliteDE,32242,DE,DE_UR,2023,UR
Gemeindekanzleien eingesehen und - soweit vorrätig - bezogen werden . Wenn Sie nach Durchsicht von Richtplantext,Mobilität,"und -karte eigene Vorschläge haben , so teilen Sie uns diese bitte mit . Ihre",Mobilität,lemmesMotiliteDE,32557,DE,DE_UR,2023,UR
Entsorgung usw . ) . Die politische Wertung soll den Blick auf die erwünschte räumliche Entwicklung,Mobilität,"öffnen und zeigen , wie die Planungsträger ihre Zuständigkeiten wahrnehmen , damit sich eine sinnvolle",Mobilität,lemmesMotiliteDE,33036,DE,DE_UR,2023,UR
"zum RPG ) . Der kantonale Richtplan macht die Raumstruktur sichtbar . Was er koordiniert ,",Mobilität,ist Leitlinie für die Gemeinden und Ausgangspunkt für Nachbarkantone und Bund bei der Erfüllung ihrer,Mobilität,lemmesMotiliteDE,33215,DE,DE_UR,2023,UR
"eine graphische Darstellung ( Karte ) , sondern ebenso bedeutend ist die Umschreibung der planerischen Absichten",Mobilität,im Richtplantext ( Textbeilage ) . Beides sind Bestandteile des Richtplans . Die Baudirektion hat,Mobilität,lemmesMotiliteDE,33664,DE,DE_UR,2023,UR
0 Die vom Kanton zu bezeichnenden Fruchtfolgeflächen werden anlässlich der Revision der Ortsplanung bereinigt . Ausserhalb,Mobilität,der Bauzonen sind sie in der Regel der Landwirtschaftszone zuzuweisen . Im übrigen ist der,Mobilität,lemmesMotiliteDE,34067,DE,DE_UR,2023,UR
Dabei soll die ZuOrdnung zu einer Bauzone eher die Ausnahme bleiben . Fruchtfolgeflächen in unerschlossenen SPV-Zonen,Mobilität,"sollen der Landwirtschaftszone zugewiesen werden . Kurzfristig , Festsetzung 14 . 0 Der Regierungsrat erlässt",Mobilität,lemmesMotiliteDE,34504,DE,DE_UR,2023,UR
"Zwischenergebnis 24 . 0 Vor dem Erlass bau "" und planungsrechtlicher Verfügungen über alle im Richtplan",Mobilität,enthaltenen Kulturobjekte oder über Bauten und Anlagen in ihrer Umgebung holen die Gemeinden den Mitbericht,Mobilität,lemmesMotiliteDE,34968,DE,DE_UR,2023,UR
"nährstoff- Wasserwerke Zug in Oberwil ) . Der Schutz des Heute liegen die grossen , gewerblich",Mobilität,"betrie- reichem Wasser aus der Kläranlage Friesencham , Grundwassers erfolgt durch allgemeine Bestim- benen Abbaugebiete",Mobilität,lemmesMotiliteDE,44856,DE,DE_UR,2023,UR
L . 9 Landschaftsschutz L . 9 . 1 Landschaften von kantonaler Bedeutung L . 9,Mobilität,. 2 Landschaften von nationaler Bedeutung 111 111 112 Landschaft L . L L .,Mobilität,lemmesMotiliteDE,17733,DE,DE_GL,2025,GL
Schönengrund IE 7 Campingplatz Wald ( SG ) : ( keine Teufen Speicher Bühler Schö Karteneintragung,Mobilität,"Gallen ) gen : Ausflugsrestaurants , ätze AR da W 4 Wandergebiet Hochhamm ü keine",Mobilität,lemmesMotiliteDE,21852,DE,DE_GL,2025,GL
"Zufahrt Zufahr- IE 9 Naherholungsgebiet Hohe Buche : Ausflugsrestaurant , eingeschränkte Zufahrt , Parkplätze Gais W",Mobilität,"Trogen 5 Wandergebiet Gäbris : einge- schränkte Zufahrt W 6 Starkenmü über AI ) ,",Mobilität,lemmesMotiliteDE,21883,DE,DE_GL,2025,GL
"Freizeit , Tourismus und Erholung L5 L . ( vgl . Karte ) Intensiverholungsgebiet ( IE",Mobilität,") , Ausflugs- und Nah- Trogen 0 Zukü Extensiverholungsgebiet Wandergebiet ( W ) / ögliches",Mobilität,lemmesMotiliteDE,21926,DE,DE_GL,2025,GL
S . Siedlung S . 1 Siedlungsgebiet Richtplan,Mobilität,2002 Richtplantext Vom Regierungsrat erlassen am : 14 . Dez . 1999 und 28 .,Mobilität,lemmesMotiliteDE,8,DE,DE_BS,2019,BS
S . Siedlung S . 1 Siedlungsgebiet Richtplan 2002 Richtplantext Vom Regierungsrat erlassen am,Mobilität,: 14 . Dez . 1999 und 28 . Aug . 2001 Vom Kantonsrat genehmigt,Mobilität,lemmesMotiliteDE,14,DE,DE_BS,2019,BS
2001 Vom Regierungsrat in Kraft gesetzt : 1 . Jan . 2002 Erarbeitung : Appenzell Ausserrhoden,Mobilität,"Departement Bau und Umwelt Kantonales Planungsamt , Redaktion Nachführung 2006 : Vom Regierungsrat in Kraft",Mobilität,lemmesMotiliteDE,66,DE,DE_BS,2019,BS
unseres Kantons . Eine sorgfältige und umfassende Planung ist deshalb nötig . Der erste Richtplan von,Mobilität,Appenzell A . Rh . wurde von 1984 bis 1987 erarbeitet . Nach zwölf Jahren,Mobilität,lemmesMotiliteDE,171,DE,DE_BS,2019,BS
12 B . Grundzüge der anzustrebenden räumlichen Entwicklung 13 C . C . 1 C .,Mobilität,2 Allgemeine Festlegungen Gebiete mit zu prüfender Nutzung Konfliktgebiete 19 19 20 S . S,Mobilität,lemmesMotiliteDE,473,DE,DE_BS,2019,BS
Grundzüge der anzustrebenden räumlichen Entwicklung 13 C . C . 1 C . 2 Allgemeine Festlegungen,MOBILITÄT,Gebiete mit zu prüfender Nutzung Konfliktgebiete 19 19 20 S . S . 1 Siedlung,Mobilität,lemmesMotiliteDE,476,DE,DE_BS,2019,BS
Anlagen Siedlungsqualität S . 4 . 1 Ortsbilder und Kulturdenkmäler S . 4 . 2 Lärmschutz,Mobilität,und Luftreinhaltung 21 21 21 36 36 39 40 41 42 43 43 45 45,Mobilität,lemmesMotiliteDE,561,DE,DE_BS,2019,BS
21 36 36 39 40 41 42 43 43 45 45 46 A . 2 A,Mobilität,. 3 S . 2 S . 3 S . 4 1 1 1 6,Mobilität,lemmesMotiliteDE,581,DE,DE_BS,2019,BS
sollen bzw . die bei bestimmten Vorhaben oder Planungen angewendet und berücksichtigt werden müssen . Die,Mobilität,richtungsweisenden Festlegungen sind behördenverbindlich . Abstimmungskategorien ( im Richtplantext : 4 . Abstimmungsanweisungen ) :,Mobilität,lemmesMotiliteDE,2650,DE,DE_BS,2019,BS
die bei bestimmten Vorhaben oder Planungen angewendet und berücksichtigt werden müssen . Die richtungsweisenden Festlegungen sind,MOBILITÄT,behördenverbindlich . Abstimmungskategorien ( im Richtplantext : 4 . Abstimmungsanweisungen ) : Festsetzungen zeigen auf,Mobilität,lemmesMotiliteDE,2653,DE,DE_BS,2019,BS
Die richtungsweisenden Festlegungen sind behördenverbindlich . Abstimmungskategorien ( im Richtplantext : 4 . Abstimmungsanweisungen ) :,Mobilität,"Festsetzungen zeigen auf , wie raumwirksame Tätigkeiten aufeinander abgestimmt sind . Zwischenergebnisse zeigen auf ,",Mobilität,lemmesMotiliteDE,2665,DE,DE_BS,2019,BS
"im Richtplantext : 4 . Abstimmungsanweisungen ) : Festsetzungen zeigen auf , wie raumwirksame Tätigkeiten aufeinander",Mobilität,"abgestimmt sind . Zwischenergebnisse zeigen auf , welche raumwirksamen Tätigkeiten noch nicht aufeinander abgestimmt sind",Mobilität,lemmesMotiliteDE,2673,DE,DE_BS,2019,BS
Regierungsrat ; d . Kantonsrat ; e . Private können den Regierungsrat um Richtplananpassung ersuchen .,Mobilität,ä Pla- nung a . b . tung vorliegen ; c . d . Ä,Mobilität,lemmesMotiliteDE,3360,DE,DE_BS,2019,BS
; e . Private können den Regierungsrat um Richtplananpassung ersuchen . ä Pla- nung a .,MOBILITÄT,b . tung vorliegen ; c . d . Ä Änderungen von geringer sachlicher Bedeu-,Mobilität,lemmesMotiliteDE,3365,DE,DE_BS,2019,BS
", Unternehmer und Private den einge- Kantonaler Richtplan Appenzell A . Rh . Richtplantext Seite 13",Mobilität,"B . Grundzüge der räumlichen Entwicklung Gundzüge schlagenen Weg kennen , können kostspielige Fehldispositionen und",Mobilität,lemmesMotiliteDE,4040,DE,DE_BS,2019,BS
"die Vorfluterbelastung beachten ; b . Bei der Siedlungsentwicklung die Auswirkungen auf Luft , Boden und",Mobilität,Wasser prüfen . Minderung des motorisierten Individualverkehrs als beste Möglichkeit zur Verminderung der Luftbelastung beachten,Mobilität,lemmesMotiliteDE,4385,DE,DE_BS,2019,BS
Landschaftsentwicklung Grundsatz : Die Ansprüche an die Landschaft umfassender betrachten . Die natürlichen Eignungsvoraussetzungen und die,Mobilität,schutzwürdigen Interessen mit der Ausweisung von Interessengebieten dauerhaft sicherstellen . Leitsatz 10 : Die Naturwerte,Mobilität,lemmesMotiliteDE,4685,DE,DE_BS,2019,BS
1 EG zum RPG ) . Sicherstellen eines angemessenen Baulandangebotes und günstige Bedingungen für die Erhaltung,Mobilität,und Schaffung von Arbeitsplätzen herstellen ( Art . 2 EG zum RPG ) . 2,Mobilität,lemmesMotiliteDE,5491,DE,DE_BS,2019,BS
' 070 3 ' 160 11 Speicher 3 ' 361 3 ' 885 15 . 6,Mobilität,4 ' 320 4 ' 470 15 Trogen 2 ' 045 2 ' 038 -0,Mobilität,lemmesMotiliteDE,6285,DE,DE_BS,2019,BS
556 1 ' 942 1 ' 360 582 1 ' 290 1 ' 380 1 .,Mobilität,49 1 . 41 Walzenhausen 3 ' 285 2 ' 622 663 3 ' 515,Mobilität,lemmesMotiliteDE,7077,DE,DE_BS,2019,BS
Unterschiede . Insbesondere im Vorderland sind die Reserven knapp . Durch die grossen Kapazitätsreserven im Hinterland,Mobilität,können die knappen Reserven im Vorderland aber ausgeglichen werden . Eine Ausdehnung der Bauzonen für,Mobilität,lemmesMotiliteDE,7619,DE,DE_BS,2019,BS
. Durch die grossen Kapazitätsreserven im Hinterland können die knappen Reserven im Vorderland aber ausgeglichen werden,MOBILITÄT,. Eine Ausdehnung der Bauzonen für Arbeitsplätze ( v . a . Gewerbe- und Industriezonen,Mobilität,lemmesMotiliteDE,7628,DE,DE_BS,2019,BS
dem Agglomerationsprogramm St . Gallen / Arbon-Rorschach abzustimmen . Veränderungen der im kantonalen Richtplan ausgeschiedenen Siedlungsgebietsfläche,Mobilität,sind im Rahmen dieser Zielsetzungen möglich . Neueinzonungen bedürfen in der Regel entweder einer Flächenkompensation,Mobilität,lemmesMotiliteDE,8234,DE,DE_BS,2019,BS
3 . 3 Bei Neueinzonungen sind im Erschliessungsprogramm die kostenwirksamen Auswirkungen für die Öffentlichkeit aufzuzeigen .,Mobilität,Dies betrifft vor allem die Folgen für die Infrastrukturausstattung und -kapazität der Verund Entsorgung .,Mobilität,lemmesMotiliteDE,8434,DE,DE_BS,2019,BS
eine Arbeitshilfe für eine gesetzeskonforme Umsetzung der Einzonungsbedingungen . 4 . 3 Das Departement Bau und,Mobilität,Umwelt erarbeitet betreffend der Umsetzung Kantonaler Richtplan Appenzell A . Rh . Stand : Mai,Mobilität,lemmesMotiliteDE,8620,DE,DE_BS,2019,BS
Zusammenarbeit mitt den anderen Gemeinden . Festsetzung Festsetzung 4 . 3 den übrigen Gemeinden für leistungsfähige,Mobilität,Verkehrsverbindungen . Seite 38 Rich pl nt Ri nte t Festsetzung S . 2 .,Mobilität,lemmesMotiliteDE,9388,DE,DE_BS,2019,BS
"Kaserne Zwischenergebnis Herisau , Neubau Gebäude Zentrale Instruktoren Schule der Kaserne Zwischenergebnis Teufen , Neunutzung Spital",Mobilität,"/ Neubau Altersheim Festsetzung Herisau , Gesamtsanierung Werkhof Tiefbauamt Gemeinde Herisau Vororientierung Herisau , Gesamtsanierung",Mobilität,lemmesMotiliteDE,10195,DE,DE_BS,2019,BS
"im Kanton Appenzell A . Rh . keine wesentlichen raumplanerischen Probleme mit Fahrenden bestehen , da",Mobilität,sich diese nur wenig im Kanton aufhalten . Diese Aussage deckt sich mit dem Gutachten,Mobilität,lemmesMotiliteDE,10483,DE,DE_BS,2019,BS
"deckt sich mit dem Gutachten "" Fahrende und Raumplanung "" von Eigenmann Rey Rietmann vom 30",Mobilität,. 5 . 2001 ( in Überarbeitung ) . Hingegen ist Handlungsbedarf festzustellen in Bezug,Mobilität,lemmesMotiliteDE,10509,DE,DE_BS,2019,BS
""" von Eigenmann Rey Rietmann vom 30 . 5 . 2001 ( in Überarbeitung ) .",MOBILITÄT,Hingegen ist Handlungsbedarf festzustellen in Bezug auf die raumplanerische Sicherung bestehender Durchgangsplätze im Kanton .,Mobilität,lemmesMotiliteDE,10518,DE,DE_BS,2019,BS
"Siedlungsgebiet Siedlungsausstattung 4 . Abstimmungsanweisung Das Departement Bau und Umwelt prüft , ob weitere rechtliche Grundlagen",Mobilität,zu schaffen sind . Kantonaler Richtplan Appenzell A . Rh . Seite 44b 22 Richtplantext,Mobilität,lemmesMotiliteDE,10689,DE,DE_BS,2019,BS
S . 4 . 1 Ortsbilder und Kulturdenkmäler Siedlung S . Siedlungsqualität Siedlungsgebiet S . 1,Mobilität,"S . 4 1 . Richtplanaufgabe Die Ortsbilder von nationaler , kantonaler und regionaler Bedeutung",Mobilität,lemmesMotiliteDE,10729,DE,DE_BS,2019,BS
. Festsetzung Kantonaler Richtplan Appenzell A . Rh . Stand : Mai 2008 Richtplantext Seite 45,Mobilität,22 S . Siedlung S . 1 S . 4 Siedlungsgebiet Siedlungsqualität S . 4,Mobilität,lemmesMotiliteDE,10943,DE,DE_BS,2019,BS
. Stand : Mai 2008 Richtplantext Seite 45 22 S . Siedlung S . 1 S,MOBILITÄT,. 4 Siedlungsgebiet Siedlungsqualität S . 4 . 2 Lärmschutz und Luftreinhaltung 1 . Richtplanaufgabe,Mobilität,lemmesMotiliteDE,10951,DE,DE_BS,2019,BS
folgenden konkreten Massnahmen bzw . Umsetzungsaufträge : - Bei wichtigen verkehrs- und siedlungsplanerischen Entscheidungen sind die,Mobilität,lufthygienischen Anliegen zu berücksichtigen . Konkret sollen bei der Ausscheidung neuer Bauzonen und - fallweise,Mobilität,lemmesMotiliteDE,11214,DE,DE_BS,2019,BS
S . Siedlung S . 5 S . 1 Siedlungsgebiet Bauen ausserhalb Bauzone S . 5,Mobilität,Bauen ausserhalb Bauzone S . 5 . 1 Kleinsiedlungen 1 . Richtplanaufgabe Zur Erhaltung bestehender,Mobilität,lemmesMotiliteDE,11427,DE,DE_BS,2019,BS
auf die Verträglichkeit mit einer möglichen Weilerzone überprüft . Die folgenden geschützten Baugruppen werden aufgrund ihrer,Mobilität,Empfindlichkeit für zusätzliche Bauten nicht als Kleinsiedlungen und damit potentielle Weilerzonen ausgewiesen : Gemeinde :,Mobilität,lemmesMotiliteDE,11933,DE,DE_BS,2019,BS
. 5 . 1 . 4 Egg 1 Teufen S . 5 . 1 . 5,Mobilität,Wetti Teufen S . 5 . 1 . 6 S . 5 . 1 .,Mobilität,lemmesMotiliteDE,12210,DE,DE_BS,2019,BS
Mai 2008 Festsetzung S . 5 . 2 Nummer Kleinsiedlung Gemeinde S . 5 . 1,Mobilität,. 20 Vorderbüelen Wolfhalden S . 5 . 1 . 21 Äschi Walzenhausen S .,Mobilität,lemmesMotiliteDE,12386,DE,DE_BS,2019,BS
noch die folgenden Möglichkeiten zur erweiterten baulichen Nutzung ausserhalb der Bauzonen vor : - Bezeichnung von,Mobilität,"Streusiedlungsgebieten ( Art . 24 , Abs . 1 RPV ) ; - Bezeichnung von",Mobilität,lemmesMotiliteDE,12504,DE,DE_BS,2019,BS
Ausgangslage und Übersicht über die Grundlagen 2 . 1 Staatsstrassennetz und Klassierung : Der Kanton weist,Mobilität,ein dichtes Staatsstrassennetz auf . Alle 20 Gemeinden sind an dieses Netz angebunden . Die,Mobilität,lemmesMotiliteDE,13227,DE,DE_BS,2019,BS
Regionalverbindungsstrassen ) - Übrige Achsen : Stellen die lokalen Verbindungen zwischen den Ortschaften sicher . Sind,Mobilität,in Bezug auf den Ausbau grundsätzlich nur noch auf eine Kreuzung zwischen Lastwagen und Personenwagen,Mobilität,lemmesMotiliteDE,13461,DE,DE_BS,2019,BS
". Entsprechen Staatsstrassen III . Klasse ( Lokalverbindungsstrassen , Sammelstrassen , Erschliessungsstrassen ) . Kantonaler Richtplan",Mobilität,Appenzell A . Rh . Richtplantext Seite 55 Kantonaler Richtplan Appenzell A . Rh .,Mobilität,lemmesMotiliteDE,13496,DE,DE_BS,2019,BS
. Kantonaler Richtplan Appenzell A . Rh . Richtplantext Seite 55 Kantonaler Richtplan Appenzell A .,Mobilität,Rh . Seite 56 Richtplantext Siedlung Verkehr S . V . Siedlungsgebiet Strassen S .,Mobilität,lemmesMotiliteDE,13509,DE,DE_BS,2019,BS
"aus dem Massnahmenplan Luftreinhaltung ; - Erhöhen der Verkehrssicherheit , insbesondere für Radfahrer und Fussgänger .",Mobilität,Kantonaler Richtplan Appenzell A . Rh . Stand : Mai 2008 Richtplantext Seite 57 22,Mobilität,lemmesMotiliteDE,13769,DE,DE_BS,2019,BS
Strassen S . 1 V . 2 Kantonaler Richtplan Appenzell A . Rh . Stand :,Mobilität,Mai 2008 Richtplantext Seite 59 22 S . V . Siedlung Verkehr S . 1,Mobilität,lemmesMotiliteDE,13940,DE,DE_BS,2019,BS
Verkehr S . V . Siedlungsgebiet Strassen S . 1 V . 2 Trassensicherung für Ortsumfahrungen,Mobilität,1 . Richtplanaufgabe Die Trassen und Korridore für allfällige spätere Ortsumfahrungsstrassen sollen sichergestellt werden .,Mobilität,lemmesMotiliteDE,14201,DE,DE_BS,2019,BS
"und Urnäsch Staatsstrasse Nr . 8 , Waldstatt-Zürchersmühle , Teilstück Murbachrank – Saien . Hundwil Staatsstrasse",Mobilität,"Nr . 9 , Gemeindegrenze Waldstatt-Hundwil Hundwil 1 ) Teufen Gais Staatsstrasse Nr . 25",Mobilität,lemmesMotiliteDE,14852,DE,DE_BS,2019,BS
Zeitpunkt in den Richtplan integriert . 2 . 1 Öffentlicher Verkehr im Kanton Der Kanton verfügt,Mobilität,über ein kantonsinternes Bahnnetz mit einer Länge von rund 46 km . Davon sind 34,Mobilität,lemmesMotiliteDE,15342,DE,DE_BS,2019,BS
